File_Name,Transcription,Ground_Truth
1188-133604-0034.flac,"Exquisite order and universal with eternal life and light, this is the faith and effort of the schools of crystal, and you may describe and complete their work quite literally, by taking any verses of Chaucer in his tender mood, and observing how he insists on the clearness and brightness first, and then on the order.",EXQUISITE ORDER AND UNIVERSAL WITH ETERNAL LIFE AND LIGHT THIS IS THE FAITH AND EFFORT OF THE SCHOOLS OF CRYSTAL AND YOU MAY DESCRIBE AND COMPLETE THEIR WORK QUITE LITERALLY BY TAKING ANY VERSES OF CHAUCER IN HIS TENDER MOOD AND OBSERVING HOW HE INSISTS ON THE CLEARNESS AND BRIGHTNESS FIRST AND THEN ON THE ORDER
1188-133604-0035.flac,"Thus, in Chaucer's dream.",THUS IN CHAUCER'S DREAM
1188-133604-0036.flac,"In both these high mythical subjects, the surrounding nature, those suffering, is still dignified and beautiful.",IN BOTH THESE HIGH MYTHICAL SUBJECTS THE SURROUNDING NATURE THOUGH SUFFERING IS STILL DIGNIFIED AND BEAUTIFUL
1188-133604-0037.flac,"Every line in which the master traces it, even where seemingly negligent, is lovely and set down with a meditative calmness which makes these two etchings capable of being placed beside the most tranquil work of whole-bine or dure.",EVERY LINE IN WHICH THE MASTER TRACES IT EVEN WHERE SEEMINGLY NEGLIGENT IS LOVELY AND SET DOWN WITH A MEDITATIVE CALMNESS WHICH MAKES THESE TWO ETCHINGS CAPABLE OF BEING PLACED BESIDE THE MOST TRANQUIL WORK OF HOLBEIN OR DUERER
1188-133604-0038.flac,But now here's a subject of which you will wonder it first why Turner drew it at all.,BUT NOW HERE IS A SUBJECT OF WHICH YOU WILL WONDER AT FIRST WHY TURNER DREW IT AT ALL
1188-133604-0039.flac,"It has no beauty whatsoever, no specialty of picturesqueness, and all its lines are cramped and poor.",IT HAS NO BEAUTY WHATSOEVER NO SPECIALTY OF PICTURESQUENESS AND ALL ITS LINES ARE CRAMPED AND POOR
1188-133604-0040.flac,The crampness and the poverty are all intended.,THE CRAMPNESS AND THE POVERTY ARE ALL INTENDED
1188-133604-0041.flac,"It is a cleaner, bringing down her one-sheaf of corn to an old watermelon, itself mossy and rent, scarcely able to get its stones to turn.",IT IS A GLEANER BRINGING DOWN HER ONE SHEAF OF CORN TO AN OLD WATERMILL ITSELF MOSSY AND RENT SCARCELY ABLE TO GET ITS STONES TO TURN
1188-133604-0042.flac,The scene is absolutely Arcadian.,THE SCENE IS ABSOLUTELY ARCADIAN
1188-133604-0043.flac,See that your lies be in nothing worse than a boys climbing for his entangled kite.,SEE THAT YOUR LIVES BE IN NOTHING WORSE THAN A BOY'S CLIMBING FOR HIS ENTANGLED KITE
1188-133604-0044.flac,"It will be well for you if you join not with those who instead of kites fly falcons, who instead of obeying the last words of the great cloud shepherd to feed his sheep, live the lives. How much less than vanity of the war wolf and the gear eagle.",IT WILL BE WELL FOR YOU IF YOU JOIN NOT WITH THOSE WHO INSTEAD OF KITES FLY FALCONS WHO INSTEAD OF OBEYING THE LAST WORDS OF THE GREAT CLOUD SHEPHERD TO FEED HIS SHEEP LIVE THE LIVES HOW MUCH LESS THAN VANITY OF THE WAR WOLF AND THE GIER EAGLE
121-121726-0000.flac,"Also, a popular con drive-ins, where by love making may be suspended, but not stopped during the picnic season.",ALSO A POPULAR CONTRIVANCE WHEREBY LOVE MAKING MAY BE SUSPENDED BUT NOT STOPPED DURING THE PICNIC SEASON
121-121726-0001.flac,"Herang, the tires and product of a tireless tongue.",HARANGUE THE TIRESOME PRODUCT OF A TIRELESS TONGUE
121-121726-0002.flac,"Angor, pain, painful to hear.",ANGOR PAIN PAINFUL TO HEAR
121-121726-0003.flac,"Hey, Fever! A heart trouble caused by falling in love with a grass widow.",HAY FEVER A HEART TROUBLE CAUSED BY FALLING IN LOVE WITH A GRASS WIDOW
121-121726-0004.flac,"Heaven, a good place to be raised to.",HEAVEN A GOOD PLACE TO BE RAISED TO
121-121726-0005.flac,Hedge. A fence.,HEDGE A FENCE
121-121726-0006.flac,"Heredity, the cause of all our faults.",HEREDITY THE CAUSE OF ALL OUR FAULTS
121-121726-0007.flac,"Horse sense, a degree of wisdom that keeps one from betting on the races.",HORSE SENSE A DEGREE OF WISDOM THAT KEEPS ONE FROM BETTING ON THE RACES
121-121726-0008.flac,Hose. Man's excuse for wetting the walk.,HOSE MAN'S EXCUSE FOR WETTING THE WALK
121-121726-0009.flac,How tell? A place where a guest often gives up good dollars for poor quarters.,HOTEL A PLACE WHERE A GUEST OFTEN GIVES UP GOOD DOLLARS FOR POOR QUARTERS
121-121726-0010.flac,House cleaning. A domestic upheaval that makes it easy for the government to enlist all the soldiers it needs.,HOUSECLEANING A DOMESTIC UPHEAVAL THAT MAKES IT EASY FOR THE GOVERNMENT TO ENLIST ALL THE SOLDIERS IT NEEDS
121-121726-0011.flac,husband. The next thing to a wife.,HUSBAND THE NEXT THING TO A WIFE
121-121726-0012.flac,"Hussie, woman and bond. Tie.",HUSSY WOMAN AND BOND TIE
121-121726-0013.flac,Tied to a woman.,TIED TO A WOMAN
121-121726-0014.flac,"hypocrite, a horse dealer.",HYPOCRITE A HORSE DEALER
121-123852-0000.flac,"Those pretty wrongs that liberty commits. When I am sometime absent from thy heart, thy beauty, and thy years fall well-bifits, for still temptation follows where thou art.",THOSE PRETTY WRONGS THAT LIBERTY COMMITS WHEN I AM SOMETIME ABSENT FROM THY HEART THY BEAUTY AND THY YEARS FULL WELL BEFITS FOR STILL TEMPTATION FOLLOWS WHERE THOU ART
121-123852-0001.flac,"I ME,",AY ME
121-123852-0002.flac,"No matter then, although my foot did stand, upon the farthest earth removed from thee, for nimble thought can jump both sea and land, as soon as think the place where he would be, but ah.",NO MATTER THEN ALTHOUGH MY FOOT DID STAND UPON THE FARTHEST EARTH REMOV'D FROM THEE FOR NIMBLE THOUGHT CAN JUMP BOTH SEA AND LAND AS SOON AS THINK THE PLACE WHERE HE WOULD BE BUT AH
121-123852-0003.flac,"Thought kills me that I am not thought. To leap large lengths of miles when thou art gone, but that so much of earth and water rot, I must attend times leisure with my moan. Receiving not by elements so slow, but heavy tears, badges of either's woe.",THOUGHT KILLS ME THAT I AM NOT THOUGHT TO LEAP LARGE LENGTHS OF MILES WHEN THOU ART GONE BUT THAT SO MUCH OF EARTH AND WATER WROUGHT I MUST ATTEND TIME'S LEISURE WITH MY MOAN RECEIVING NOUGHT BY ELEMENTS SO SLOW BUT HEAVY TEARS BADGES OF EITHER'S WOE
121-123852-0004.flac,"My heart-doth plead that thou in him dost lie. A closet never pierced with crystal eyes. But the defendant, doth, that plea, deny, and says in him thy fair appearance lies.",MY HEART DOTH PLEAD THAT THOU IN HIM DOST LIE A CLOSET NEVER PIERC'D WITH CRYSTAL EYES BUT THE DEFENDANT DOTH THAT PLEA DENY AND SAYS IN HIM THY FAIR APPEARANCE LIES
121-123859-0000.flac,"You are my all the world, and I must strive to know my shames and praises from your tongue. None else to me nor I to none alive, that my steeled sense or changes right or wrong.",YOU ARE MY ALL THE WORLD AND I MUST STRIVE TO KNOW MY SHAMES AND PRAISES FROM YOUR TONGUE NONE ELSE TO ME NOR I TO NONE ALIVE THAT MY STEEL'D SENSE OR CHANGES RIGHT OR WRONG
121-123859-0001.flac,"Oh, Tis the first. Tis flattery in my scene. And my great mind most kingly drinks it up. Mine I well knows what with his gust is green, and to his pallet-doth prepare the cup. If it be poisoned, Tis the lesser sin. That mine I love it, and Doth first begin.",O TIS THE FIRST TIS FLATTERY IN MY SEEING AND MY GREAT MIND MOST KINGLY DRINKS IT UP MINE EYE WELL KNOWS WHAT WITH HIS GUST IS GREEING AND TO HIS PALATE DOTH PREPARE THE CUP IF IT BE POISON'D TIS THE LESSER SIN THAT MINE EYE LOVES IT AND DOTH FIRST BEGIN
121-123859-0002.flac,"But reckoning time, whose million accidents, creep in twixed vows, in changed a crease of kings, tan sacred beauty, blunt the sharpest intense, divert strong minds to the course of altering things, a last, while fearing of time's tyranny, might I not then say, now I love you best, when I was certain or in certainty, crowning the present, doubting of the rest.",BUT RECKONING TIME WHOSE MILLION'D ACCIDENTS CREEP IN TWIXT VOWS AND CHANGE DECREES OF KINGS TAN SACRED BEAUTY BLUNT THE SHARP'ST INTENTS DIVERT STRONG MINDS TO THE COURSE OF ALTERING THINGS ALAS WHY FEARING OF TIME'S TYRANNY MIGHT I NOT THEN SAY NOW I LOVE YOU BEST WHEN I WAS CERTAIN O'ER INCERTAINTY CROWNING THE PRESENT DOUBTING OF THE REST
121-123859-0003.flac,"Love is a babe. Then might I not say so? To give full growth to that, which still doh grow?",LOVE IS A BABE THEN MIGHT I NOT SAY SO TO GIVE FULL GROWTH TO THAT WHICH STILL DOTH GROW
121-123859-0004.flac,"So I return rebuked to my content, and gained by ill, thrice more than I have spent.",SO I RETURN REBUK'D TO MY CONTENT AND GAIN BY ILL THRICE MORE THAN I HAVE SPENT
121-127105-0000.flac,"It was this observation that drew from Douglas, not immediately but later in the evening. A reply that had the interesting consequence to which I call attention.",IT WAS THIS OBSERVATION THAT DREW FROM DOUGLAS NOT IMMEDIATELY BUT LATER IN THE EVENING A REPLY THAT HAD THE INTERESTING CONSEQUENCE TO WHICH I CALL ATTENTION
121-127105-0001.flac,"Someone else told a story not particularly effective, which I saw he was not following.",SOMEONE ELSE TOLD A STORY NOT PARTICULARLY EFFECTIVE WHICH I SAW HE WAS NOT FOLLOWING
121-127105-0002.flac,"cried one of the women. He took no notice of her. He looked at me, but as if instead of me, he saw what he spoke of.",CRIED ONE OF THE WOMEN HE TOOK NO NOTICE OF HER HE LOOKED AT ME BUT AS IF INSTEAD OF ME HE SAW WHAT HE SPOKE OF
121-127105-0003.flac,"There was a unanimous groan at this, and much reproach. After which in his preoccupied way he explained.",THERE WAS A UNANIMOUS GROAN AT THIS AND MUCH REPROACH AFTER WHICH IN HIS PREOCCUPIED WAY HE EXPLAINED
121-127105-0004.flac,The story is written.,THE STORY'S WRITTEN
121-127105-0005.flac,I could write to my man and enclose the key. He could send down the packet as he finds it.,I COULD WRITE TO MY MAN AND ENCLOSE THE KEY HE COULD SEND DOWN THE PACKET AS HE FINDS IT
121-127105-0006.flac,"The others resented postponement, but it was just as group was the charm to me.",THE OTHERS RESENTED POSTPONEMENT BUT IT WAS JUST HIS SCRUPLES THAT CHARMED ME
121-127105-0007.flac,"To this his answer was prompt, who thank God no, and is the record yours?",TO THIS HIS ANSWER WAS PROMPT OH THANK GOD NO AND IS THE RECORD YOURS
121-127105-0008.flac,"He hung fire again, a woman's.",HE HUNG FIRE AGAIN A WOMAN'S
121-127105-0009.flac,She has been dead these 20 years.,SHE HAS BEEN DEAD THESE TWENTY YEARS
121-127105-0010.flac,She sent me the pages and questioned before she died.,SHE SENT ME THE PAGES IN QUESTION BEFORE SHE DIED
121-127105-0011.flac,She was the most agreeable woman I've ever known in her position. She would have been worthy of any whatever.,SHE WAS THE MOST AGREEABLE WOMAN I'VE EVER KNOWN IN HER POSITION SHE WOULD HAVE BEEN WORTHY OF ANY WHATEVER
121-127105-0012.flac,"It wasn't simply that she said so, but that I knew she hadn't. I was sure I could see.",IT WASN'T SIMPLY THAT SHE SAID SO BUT THAT I KNEW SHE HADN'T I WAS SURE I COULD SEE
121-127105-0013.flac,"You're easily judge-why when you hear because the thing had been such a scare, he continued to fix me.",YOU'LL EASILY JUDGE WHY WHEN YOU HEAR BECAUSE THE THING HAD BEEN SUCH A SCARE HE CONTINUED TO FIX ME
121-127105-0014.flac,You are acute.,YOU ARE ACUTE
121-127105-0015.flac,He quit the fire and dropped back into his chair.,HE QUITTED THE FIRE AND DROPPED BACK INTO HIS CHAIR
121-127105-0016.flac,Probably not till the second post.,PROBABLY NOT TILL THE SECOND POST
121-127105-0017.flac,"It was almost the tone of hope, everybody will stay.",IT WAS ALMOST THE TONE OF HOPE EVERYBODY WILL STAY
121-127105-0018.flac,Cry the ladies who's departure had been fixed.,CRIED THE LADIES WHOSE DEPARTURE HAD BEEN FIXED
121-127105-0019.flac,"This is Griffin, however, expressed the need for a little more light.",MISSUS GRIFFIN HOWEVER EXPRESSED THE NEED FOR A LITTLE MORE LIGHT
121-127105-0020.flac,"Who was it she was in love with? The story will tell, I took upon myself to reply. Oh, I can't wait for the story. The story won't tell, said Douglas. Not in any literal vulgar way. More is the pity then.",WHO WAS IT SHE WAS IN LOVE WITH THE STORY WILL TELL I TOOK UPON MYSELF TO REPLY OH I CAN'T WAIT FOR THE STORY THE STORY WON'T TELL SAID DOUGLAS NOT IN ANY LITERAL VULGAR WAY MORE'S THE PITY THEN
121-127105-0021.flac,Won't you tell Douglas?,WON'T YOU TELL DOUGLAS
121-127105-0022.flac,"Well, if I don't know who she was in love with, I know who he was.",WELL IF I DON'T KNOW WHO SHE WAS IN LOVE WITH I KNOW WHO HE WAS
121-127105-0023.flac,Let me say here distinctly to have done with it that this narrative from an exact transcript of my own made much later is what I shall presently give.,LET ME SAY HERE DISTINCTLY TO HAVE DONE WITH IT THAT THIS NARRATIVE FROM AN EXACT TRANSCRIPT OF MY OWN MADE MUCH LATER IS WHAT I SHALL PRESENTLY GIVE
121-127105-0024.flac,"Poor Douglas, before his death, when it wasn't sight, committed to me the manuscript that reached him on the third of these days and that, on the same spot, with immense effect, he began to read to our hushed little circle on the night of the fourth.",POOR DOUGLAS BEFORE HIS DEATH WHEN IT WAS IN SIGHT COMMITTED TO ME THE MANUSCRIPT THAT REACHED HIM ON THE THIRD OF THESE DAYS AND THAT ON THE SAME SPOT WITH IMMENSE EFFECT HE BEGAN TO READ TO OUR HUSHED LITTLE CIRCLE ON THE NIGHT OF THE FOURTH
121-127105-0025.flac,"The departing ladies who had said they would stay didn't, of course, thank heaven, stay, they departed in consequence of arrangements made. In a rage of curiosity as they professed, produced by the touches with which he had already worked us up.",THE DEPARTING LADIES WHO HAD SAID THEY WOULD STAY DIDN'T OF COURSE THANK HEAVEN STAY THEY DEPARTED IN CONSEQUENCE OF ARRANGEMENTS MADE IN A RAGE OF CURIOSITY AS THEY PROFESSED PRODUCED BY THE TOUCHES WITH WHICH HE HAD ALREADY WORKED US UP
121-127105-0026.flac,The first of these touches conveyed that the written statement took up the tale at a point after it had in a manner for gun.,THE FIRST OF THESE TOUCHES CONVEYED THAT THE WRITTEN STATEMENT TOOK UP THE TALE AT A POINT AFTER IT HAD IN A MANNER BEGUN
121-127105-0027.flac,"He had for his own town residents a big house filled with the spoils of travel and the trophies of the chase, but it was to his country home. An old family place in Essex that he wished her immediately to proceed.",HE HAD FOR HIS OWN TOWN RESIDENCE A BIG HOUSE FILLED WITH THE SPOILS OF TRAVEL AND THE TROPHIES OF THE CHASE BUT IT WAS TO HIS COUNTRY HOME AN OLD FAMILY PLACE IN ESSEX THAT HE WISHED HER IMMEDIATELY TO PROCEED
121-127105-0028.flac,"The awkward thing was that they had practically no other relations, and that his own affairs took up all his time.",THE AWKWARD THING WAS THAT THEY HAD PRACTICALLY NO OTHER RELATIONS AND THAT HIS OWN AFFAIRS TOOK UP ALL HIS TIME
121-127105-0029.flac,"They were plenty of people to help. But of course, the young lady who should go down as governors would be in supreme authority.",THERE WERE PLENTY OF PEOPLE TO HELP BUT OF COURSE THE YOUNG LADY WHO SHOULD GO DOWN AS GOVERNESS WOULD BE IN SUPREME AUTHORITY
121-127105-0030.flac,I don't anticipate.,I DON'T ANTICIPATE
121-127105-0031.flac,"She was young, untried, nervous. It was a vision of serious duties and little company, of really great loneliness.",SHE WAS YOUNG UNTRIED NERVOUS IT WAS A VISION OF SERIOUS DUTIES AND LITTLE COMPANY OF REALLY GREAT LONELINESS
121-127105-0032.flac,"Yes, but that's just the beauty of her passion.",YES BUT THAT'S JUST THE BEAUTY OF HER PASSION
121-127105-0033.flac,It was the beauty of it.,IT WAS THE BEAUTY OF IT
121-127105-0034.flac,"It sounded dull, that sounded strange, and all the more so because of his main condition, which was",IT SOUNDED DULL IT SOUNDED STRANGE AND ALL THE MORE SO BECAUSE OF HIS MAIN CONDITION WHICH WAS
121-127105-0035.flac,"She promised to do this, and she mentioned to me that when for a moment disperseed, delighted, he held her hand, thanking her for the sacrifice. She already felt rewarded.",SHE PROMISED TO DO THIS AND SHE MENTIONED TO ME THAT WHEN FOR A MOMENT DISBURDENED DELIGHTED HE HELD HER HAND THANKING HER FOR THE SACRIFICE SHE ALREADY FELT REWARDED
121-127105-0036.flac,But was that all her reward? One of the ladies asked.,BUT WAS THAT ALL HER REWARD ONE OF THE LADIES ASKED
1221-135766-0000.flac,How strange it seemed to the sad woman as she watched the growth and the beauty that became every day more brilliant and the intelligence that threw its quivering sunshine over the tiny features of this child.,HOW STRANGE IT SEEMED TO THE SAD WOMAN AS SHE WATCHED THE GROWTH AND THE BEAUTY THAT BECAME EVERY DAY MORE BRILLIANT AND THE INTELLIGENCE THAT THREW ITS QUIVERING SUNSHINE OVER THE TINY FEATURES OF THIS CHILD
1221-135766-0001.flac,"God, as a direct consequence of the sin which man thus punished, had given her a lovely child, whose place was on that same dishonored bosom to connect her parrot forever with the race and descent of mortals, and to be finally a blessed soul in heaven.",GOD AS A DIRECT CONSEQUENCE OF THE SIN WHICH MAN THUS PUNISHED HAD GIVEN HER A LOVELY CHILD WHOSE PLACE WAS ON THAT SAME DISHONOURED BOSOM TO CONNECT HER PARENT FOR EVER WITH THE RACE AND DESCENT OF MORTALS AND TO BE FINALLY A BLESSED SOUL IN HEAVEN
1221-135766-0002.flac,Yet these thoughts affected Hester prin less with hope than apprehension.,YET THESE THOUGHTS AFFECTED HESTER PRYNNE LESS WITH HOPE THAN APPREHENSION
1221-135766-0003.flac,"The child had a native grace which does not invariably coexist with faultless beauty. It's a tire, however simple, always impressed the beholder as if it were the very garb that precisely became it best.",THE CHILD HAD A NATIVE GRACE WHICH DOES NOT INVARIABLY CO EXIST WITH FAULTLESS BEAUTY ITS ATTIRE HOWEVER SIMPLE ALWAYS IMPRESSED THE BEHOLDER AS IF IT WERE THE VERY GARB THAT PRECISELY BECAME IT BEST
